method,dist,n1,n2,rho1,rho2,fz_nosim,fz
pearson,normal,15,240,0.8,0.7,0.119353842,0.129
pearson,normal,15,240,0.8,0.8,0.025,0.053
pearson,normal,15,240,0.8,0.9,0.242800774,0.231
pearson,normal,15,240,0.9,0,0.998717419,0.999
pearson,normal,15,240,0.9,0.1,0.996279708,0.999
pearson,normal,15,240,0.9,0.2,0.990107287,0.995
pearson,normal,15,240,0.9,0.3,0.975551858,0.983
pearson,normal,15,240,0.9,0.4,0.943378516,0.946
pearson,normal,15,240,0.9,0.5,0.876794869,0.922
pearson,normal,15,240,0.9,0.6,0.749522444,0.798
pearson,normal,15,240,0.9,0.7,0.533638467,0.592
pearson,normal,15,240,0.9,0.8,0.242800774,0.274
pearson,normal,15,240,0.9,0.9,0.025,0.052
pearson,normal,15,480,0,0,0.025,0.059
pearson,normal,15,480,0,0.1,0.052973328,0.065
pearson,normal,15,480,0,0.2,0.102694197,0.104
pearson,normal,15,480,0,0.3,0.183795686,0.186
pearson,normal,15,480,0,0.4,0.304843674,0.299
pearson,normal,15,480,0,0.5,0.467878209,0.437
pearson,normal,15,480,0,0.6,0.659655657,0.664
pearson,normal,15,480,0,0.7,0.843119141,0.837
pearson,normal,15,480,0,0.8,0.963971263,0.953
pearson,normal,15,480,0,0.9,0.998954487,0.999
pearson,normal,15,480,0.1,0,0.052973328,0.057
pearson,normal,15,480,0.1,0.1,0.025,0.056
pearson,normal,15,480,0.1,0.2,0.053739435,0.046
pearson,normal,15,480,0.1,0.3,0.106699198,0.095
pearson,normal,15,480,0.1,0.4,0.196607779,0.189
pearson,normal,15,480,0.1,0.5,0.33582475,0.349
pearson,normal,15,480,0.1,0.6,0.527203851,0.528
pearson,normal,15,480,0.1,0.7,0.74668029,0.776
pearson,normal,15,480,0.1,0.8,0.927230979,0.928
pearson,normal,15,480,0.1,0.9,0.996868731,0.998
pearson,normal,15,480,0.2,0,0.102694197,0.121
pearson,normal,15,480,0.2,0.1,0.053739435,0.071
pearson,normal,15,480,0.2,0.2,0.025,0.05
pearson,normal,15,480,0.2,0.3,0.055399749,0.065
pearson,normal,15,480,0.2,0.4,0.114268618,0.119
pearson,normal,15,480,0.2,0.5,0.219400286,0.19
pearson,normal,15,480,0.2,0.6,0.388936446,0.358
pearson,normal,15,480,0.2,0.7,0.623142468,0.604
pearson,normal,15,480,0.2,0.8,0.865450356,0.859
pearson,normal,15,480,0.2,0.9,0.99142262,0.99
pearson,normal,15,480,0.3,0,0.183795686,0.185
pearson,normal,15,480,0.3,0.1,0.106699198,0.128
pearson,normal,15,480,0.3,0.2,0.055399749,0.074
pearson,normal,15,480,0.3,0.3,0.025,0.043
pearson,normal,15,480,0.3,0.4,0.058266959,0.062
pearson,normal,15,480,0.3,0.5,0.127231846,0.127
pearson,normal,15,480,0.3,0.6,0.258671606,0.244
pearson,normal,15,480,0.3,0.7,0.479419908,0.447
pearson,normal,15,480,0.3,0.8,0.770284795,0.784
pearson,normal,15,480,0.3,0.9,0.978205402,0.98
pearson,normal,15,480,0.4,0,0.304843674,0.311
pearson,normal,15,480,0.4,0.1,0.196607779,0.221
pearson,normal,15,480,0.4,0.2,0.114268618,0.13
pearson,normal,15,480,0.4,0.3,0.058266959,0.069
pearson,normal,15,480,0.4,0.4,0.025,0.06
pearson,normal,15,480,0.4,0.5,0.063002328,0.066
pearson,normal,15,480,0.4,0.6,0.1496535,0.144
pearson,normal,15,480,0.4,0.7,0.329214209,0.301
pearson,normal,15,480,0.4,0.8,0.636571938,0.614
pearson,normal,15,480,0.4,0.9,0.94818934,0.946
pearson,normal,15,480,0.5,0,0.467878209,0.513
pearson,normal,15,480,0.5,0.1,0.33582475,0.378
pearson,normal,15,480,0.5,0.2,0.219400286,0.218
pearson,normal,15,480,0.5,0.3,0.127231846,0.149
pearson,normal,15,480,0.5,0.4,0.063002328,0.074
pearson,normal,15,480,0.5,0.5,0.025,0.054
pearson,normal,15,480,0.5,0.6,0.071074407,0.07
pearson,normal,15,480,0.5,0.7,0.191604403,0.186
pearson,normal,15,480,0.5,0.8,0.467878209,0.425
pearson,normal,15,480,0.5,0.9,0.884469487,0.865
pearson,normal,15,480,0.6,0,0.659655657,0.699
pearson,normal,15,480,0.6,0.1,0.527203851,0.546
pearson,normal,15,480,0.6,0.2,0.388936446,0.425
pearson,normal,15,480,0.6,0.3,0.258671606,0.298
pearson,normal,15,480,0.6,0.4,0.1496535,0.163
pearson,normal,15,480,0.6,0.5,0.071074407,0.092
pearson,normal,15,480,0.6,0.6,0.025,0.05
pearson,normal,15,480,0.6,0.7,0.086263746,0.079
pearson,normal,15,480,0.6,0.8,0.283412842,0.256
pearson,normal,15,480,0.6,0.9,0.759751069,0.726
pearson,normal,15,480,0.7,0,0.843119141,0.876
pearson,normal,15,480,0.7,0.1,0.74668029,0.824
pearson,normal,15,480,0.7,0.2,0.623142468,0.662
pearson,normal,15,480,0.7,0.3,0.479419908,0.5
pearson,normal,15,480,0.7,0.4,0.329214209,0.347
pearson,normal,15,480,0.7,0.5,0.191604403,0.225
pearson,normal,15,480,0.7,0.6,0.086263746,0.116
pearson,normal,15,480,0.7,0.7,0.025,0.044
pearson,normal,15,480,0.7,0.8,0.12128859,0.113
pearson,normal,15,480,0.7,0.9,0.543662628,0.5
pearson,normal,15,480,0.8,0,0.963971263,0.973
pearson,normal,15,480,0.8,0.1,0.927230979,0.95
pearson,normal,15,480,0.8,0.2,0.865450356,0.888
pearson,normal,15,480,0.8,0.3,0.770284795,0.812
pearson,normal,15,480,0.8,0.4,0.636571938,0.675
pearson,normal,15,480,0.8,0.5,0.467878209,0.506
pearson,normal,15,480,0.8,0.6,0.283412842,0.308
pearson,normal,15,480,0.8,0.7,0.12128859,0.137
pearson,normal,15,480,0.8,0.8,0.025,0.049
pearson,normal,15,480,0.8,0.9,0.24770509,0.202
pearson,normal,15,480,0.9,0,0.998954487,1
pearson,normal,15,480,0.9,0.1,0.996868731,0.999
pearson,normal,15,480,0.9,0.2,0.99142262,0.994
pearson,normal,15,480,0.9,0.3,0.978205402,0.99
pearson,normal,15,480,0.9,0.4,0.94818934,0.953
pearson,normal,15,480,0.9,0.5,0.884469487,0.912
pearson,normal,15,480,0.9,0.6,0.759751069,0.805
pearson,normal,15,480,0.9,0.7,0.543662628,0.613
pearson,normal,15,480,0.9,0.8,0.24770509,0.257
pearson,normal,15,480,0.9,0.9,0.025,0.05
pearson,normal,15,960,0,0,0.025,0.06
pearson,normal,15,960,0,0.1,0.053203982,0.076
pearson,normal,15,960,0,0.2,0.103467217,0.101
pearson,normal,15,960,0,0.3,0.185549581,0.181
pearson,normal,15,960,0,0.4,0.30800386,0.306
pearson,normal,15,960,0,0.5,0.472522369,0.486
pearson,normal,15,960,0,0.6,0.665038713,0.674
pearson,normal,15,960,0,0.7,0.847505185,0.855
pearson,normal,15,960,0,0.8,0.965780281,0.971
pearson,normal,15,960,0,0.9,0.999059092,1
pearson,normal,15,960,0.1,0,0.053203982,0.073
pearson,normal,15,960,0.1,0.1,0.025,0.063
pearson,normal,15,960,0.1,0.2,0.05397753,0.059
pearson,normal,15,960,0.1,0.3,0.10751926,0.117
pearson,normal,15,960,0.1,0.4,0.198517233,0.179
pearson,normal,15,960,0.1,0.5,0.339311191,0.317
pearson,normal,15,960,0.1,0.6,0.532215913,0.507
pearson,normal,15,960,0.1,0.7,0.751867752,0.745
pearson,normal,15,960,0.1,0.8,0.930120554,0.923
pearson,normal,15,960,0.1,0.9,0.997135169,0.999
pearson,normal,15,960,0.2,0,0.103467217,0.103
pearson,normal,15,960,0.2,0.1,0.05397753,0.064
pearson,normal,15,960,0.2,0.2,0.025,0.052
pearson,normal,15,960,0.2,0.3,0.055654113,0.074
pearson,normal,15,960,0.2,0.4,0.115178349,0.13
pearson,normal,15,960,0.2,0.5,0.221583909,0.215
pearson,normal,15,960,0.2,0.6,0.392937952,0.376
pearson,normal,15,960,0.2,0.7,0.628494234,0.626
pearson,normal,15,960,0.2,0.8,0.869531319,0.877
pearson,normal,15,960,0.2,0.9,0.992031454,0.988
pearson,normal,15,960,0.3,0,0.185549581,0.192
pearson,normal,15,960,0.3,0.1,0.10751926,0.102
pearson,normal,15,960,0.3,0.2,0.055654113,0.051
pearson,normal,15,960,0.3,0.3,0.025,0.058
pearson,normal,15,960,0.3,0.4,0.058549861,0.064
pearson,normal,15,960,0.3,0.5,0.128296969,0.105
pearson,normal,15,960,0.3,0.6,0.261316057,0.226
pearson,normal,15,960,0.3,0.7,0.484143985,0.458
pearson,normal,15,960,0.3,0.8,0.7753417,0.751
pearson,normal,15,960,0.3,0.9,0.979460388,0.986
pearson,normal,15,960,0.4,0,0.30800386,0.339
pearson,normal,15,960,0.4,0.1,0.198517233,0.21
pearson,normal,15,960,0.4,0.2,0.115178349,0.131
pearson,normal,15,960,0.4,0.3,0.058549861,0.077
pearson,normal,15,960,0.4,0.4,0.025,0.038
pearson,normal,15,960,0.4,0.5,0.063333483,0.065
pearson,normal,15,960,0.4,0.6,0.15099079,0.154
pearson,normal,15,960,0.4,0.7,0.332632517,0.307
pearson,normal,15,960,0.4,0.8,0.641942143,0.624
pearson,normal,15,960,0.4,0.9,0.950511099,0.948
pearson,normal,15,960,0.5,0,0.472522369,0.476
pearson,normal,15,960,0.5,0.1,0.339311191,0.364
pearson,normal,15,960,0.5,0.2,0.221583909,0.249
pearson,normal,15,960,0.5,0.3,0.128296969,0.14
pearson,normal,15,960,0.5,0.4,0.063333483,0.085
pearson,normal,15,960,0.5,0.5,0.025,0.061
pearson,normal,15,960,0.5,0.6,0.071490618,0.085
pearson,normal,15,960,0.5,0.7,0.193453205,0.175
pearson,normal,15,960,0.5,0.8,0.472522369,0.448
pearson,normal,15,960,0.5,0.9,0.888244281,0.878
pearson,normal,15,960,0.6,0,0.665038713,0.703
pearson,normal,15,960,0.6,0.1,0.532215913,0.567
pearson,normal,15,960,0.6,0.2,0.392937952,0.419
pearson,normal,15,960,0.6,0.3,0.261316057,0.254
pearson,normal,15,960,0.6,0.4,0.15099079,0.187
pearson,normal,15,960,0.6,0.5,0.071490618,0.092
pearson,normal,15,960,0.6,0.6,0.025,0.05
pearson,normal,15,960,0.6,0.7,0.08684754,0.085
pearson,normal,15,960,0.6,0.8,0.286337668,0.259
pearson,normal,15,960,0.6,0.9,0.764870853,0.729
pearson,normal,15,960,0.7,0,0.847505185,0.88
pearson,normal,15,960,0.7,0.1,0.751867752,0.785
pearson,normal,15,960,0.7,0.2,0.628494234,0.699
pearson,normal,15,960,0.7,0.3,0.484143985,0.502
pearson,normal,15,960,0.7,0.4,0.332632517,0.35
pearson,normal,15,960,0.7,0.5,0.193453205,0.225
pearson,normal,15,960,0.7,0.6,0.08684754,0.107
pearson,normal,15,960,0.7,0.7,0.025,0.061
pearson,normal,15,960,0.7,0.8,0.122282225,0.107
pearson,normal,15,960,0.7,0.9,0.548756836,0.497
pearson,normal,15,960,0.8,0,0.965780281,0.968
pearson,normal,15,960,0.8,0.1,0.930120554,0.946
pearson,normal,15,960,0.8,0.2,0.869531319,0.901
pearson,normal,15,960,0.8,0.3,0.7753417,0.843
pearson,normal,15,960,0.8,0.4,0.641942143,0.679
pearson,normal,15,960,0.8,0.5,0.472522369,0.529
pearson,normal,15,960,0.8,0.6,0.286337668,0.334
pearson,normal,15,960,0.8,0.7,0.122282225,0.146
pearson,normal,15,960,0.8,0.8,0.025,0.051
pearson,normal,15,960,0.8,0.9,0.250222625,0.227
pearson,normal,15,960,0.9,0,0.999059092,0.999
pearson,normal,15,960,0.9,0.1,0.997135169,0.997
pearson,normal,15,960,0.9,0.2,0.992031454,0.994
pearson,normal,15,960,0.9,0.3,0.979460388,0.984
pearson,normal,15,960,0.9,0.4,0.950511099,0.965
pearson,normal,15,960,0.9,0.5,0.888244281,0.915
pearson,normal,15,960,0.9,0.6,0.764870853,0.819
pearson,normal,15,960,0.9,0.7,0.548756836,0.595
pearson,normal,15,960,0.9,0.8,0.250222625,0.267
pearson,normal,15,960,0.9,0.9,0.025,0.045
pearson,normal,30,15,0,0,0.025,0.05
pearson,normal,30,15,0,0.1,0.047383881,0.06
pearson,normal,30,15,0,0.2,0.084468638,0.083
pearson,normal,30,15,0,0.3,0.142797804,0.161
pearson,normal,30,15,0,0.4,0.2299906,0.252
pearson,normal,30,15,0,0.5,0.353200078,0.366
pearson,normal,30,15,0,0.6,0.515115825,0.538
pearson,normal,30,15,0,0.7,0.705353965,0.738
pearson,normal,30,15,0,0.8,0.88620181,0.917
pearson,normal,30,15,0,0.9,0.988797304,0.991
pearson,normal,30,15,0.1,0,0.047383881,0.041
pearson,normal,30,15,0.1,0.1,0.025,0.042
pearson,normal,30,15,0.1,0.2,0.047973955,0.068
pearson,normal,30,15,0.1,0.3,0.087385714,0.083
pearson,normal,30,15,0.1,0.4,0.151957261,0.18
pearson,normal,30,15,0.1,0.5,0.252739933,0.25
pearson,normal,30,15,0.1,0.6,0.400791696,0.436
pearson,normal,30,15,0.1,0.7,0.598963417,0.623
pearson,normal,30,15,0.1,0.8,0.820527282,0.852
pearson,normal,30,15,0.1,0.9,0.976936372,0.98
pearson,normal,30,15,0.2,0,0.084468638,0.1
pearson,normal,30,15,0.2,0.1,0.047973955,0.053
pearson,normal,30,15,0.2,0.2,0.025,0.04
pearson,normal,30,15,0.2,0.3,0.049249854,0.065
pearson,normal,30,15,0.2,0.4,0.092881908,0.09
pearson,normal,30,15,0.2,0.5,0.168267893,0.183
pearson,normal,30,15,0.2,0.6,0.292382246,0.318
pearson,normal,30,15,0.2,0.7,0.482262804,0.499
pearson,normal,30,15,0.2,0.8,0.73310673,0.776
pearson,normal,30,15,0.2,0.9,0.955348585,0.955
pearson,normal,30,15,0.3,0,0.142797804,0.17
pearson,normal,30,15,0.3,0.1,0.087385714,0.092
pearson,normal,30,15,0.3,0.2,0.049249854,0.066
pearson,normal,30,15,0.3,0.3,0.025,0.057
pearson,normal,30,15,0.3,0.4,0.051444289,0.062
pearson,normal,30,15,0.3,0.5,0.102251633,0.116
pearson,normal,30,15,0.3,0.6,0.196488332,0.213
pearson,normal,30,15,0.3,0.7,0.362318547,0.383
pearson,normal,30,15,0.3,0.8,0.623407775,0.649
pearson,normal,30,15,0.3,0.9,0.917931818,0.937
pearson,normal,30,15,0.4,0,0.2299906,0.23
pearson,normal,30,15,0.4,0.1,0.151957261,0.144
pearson,normal,30,15,0.4,0.2,0.092881908,0.106
pearson,normal,30,15,0.4,0.3,0.051444289,0.051
pearson,normal,30,15,0.4,0.4,0.025,0.043
pearson,normal,30,15,0.4,0.5,0.055045824,0.068
pearson,normal,30,15,0.4,0.6,0.118367452,0.125
pearson,normal,30,15,0.4,0.7,0.247864888,0.253
pearson,normal,30,15,0.4,0.8,0.494210542,0.512
pearson,normal,30,15,0.4,0.9,0.855958874,0.88
pearson,normal,30,15,0.5,0,0.353200078,0.354
pearson,normal,30,15,0.5,0.1,0.252739933,0.254
pearson,normal,30,15,0.5,0.2,0.168267893,0.169
pearson,normal,30,15,0.5,0.3,0.102251633,0.101
pearson,normal,30,15,0.5,0.4,0.055045824,0.054
pearson,normal,30,15,0.5,0.5,0.025,0.046
pearson,normal,30,15,0.5,0.6,0.061128397,0.069
pearson,normal,30,15,0.5,0.7,0.148380004,0.172
pearson,normal,30,15,0.5,0.8,0.353200078,0.389
pearson,normal,30,15,0.5,0.9,0.758084869,0.763
pearson,normal,30,15,0.6,0,0.515115825,0.51
pearson,normal,30,15,0.6,0.1,0.400791696,0.42
pearson,normal,30,15,0.6,0.2,0.292382246,0.272
pearson,normal,30,15,0.6,0.3,0.196488332,0.183
pearson,normal,30,15,0.6,0.4,0.118367452,0.103
pearson,normal,30,15,0.6,0.5,0.061128397,0.061
pearson,normal,30,15,0.6,0.6,0.025,0.043
pearson,normal,30,15,0.6,0.7,0.072420187,0.091
pearson,normal,30,15,0.6,0.8,0.214387637,0.217
pearson,normal,30,15,0.6,0.9,0.612392966,0.626
pearson,normal,30,15,0.7,0,0.705353965,0.721
pearson,normal,30,15,0.7,0.1,0.598963417,0.603
pearson,normal,30,15,0.7,0.2,0.482262804,0.491
pearson,normal,30,15,0.7,0.3,0.362318547,0.376
pearson,normal,30,15,0.7,0.4,0.247864888,0.259
pearson,normal,30,15,0.7,0.5,0.148380004,0.145
pearson,normal,30,15,0.7,0.6,0.072420187,0.082
pearson,normal,30,15,0.7,0.7,0.025,0.05
pearson,normal,30,15,0.7,0.8,0.097961866,0.104
pearson,normal,30,15,0.7,0.9,0.414337217,0.445
pearson,normal,30,15,0.8,0,0.88620181,0.909
pearson,normal,30,15,0.8,0.1,0.820527282,0.837
pearson,normal,30,15,0.8,0.2,0.73310673,0.745
pearson,normal,30,15,0.8,0.3,0.623407775,0.627
pearson,normal,30,15,0.8,0.4,0.494210542,0.511
pearson,normal,30,15,0.8,0.5,0.353200078,0.35
pearson,normal,30,15,0.8,0.6,0.214387637,0.2
pearson,normal,30,15,0.8,0.7,0.097961866,0.097
pearson,normal,30,15,0.8,0.8,0.025,0.051
pearson,normal,30,15,0.8,0.9,0.188587497,0.201
pearson,normal,30,15,0.9,0,0.988797304,0.99
pearson,normal,30,15,0.9,0.1,0.976936372,0.982
pearson,normal,30,15,0.9,0.2,0.955348585,0.952
pearson,normal,30,15,0.9,0.3,0.917931818,0.937
pearson,normal,30,15,0.9,0.4,0.855958874,0.855
pearson,normal,30,15,0.9,0.5,0.758084869,0.78
pearson,normal,30,15,0.9,0.6,0.612392966,0.59
pearson,normal,30,15,0.9,0.7,0.414337217,0.406
pearson,normal,30,15,0.9,0.8,0.188587497,0.192
pearson,normal,30,15,0.9,0.9,0.025,0.052
pearson,normal,30,30,0,0,0.025,0.051
pearson,normal,30,30,0,0.1,0.055770096,0.07
pearson,normal,30,30,0,0.2,0.112168359,0.126
pearson,normal,30,30,0,0.3,0.20533466,0.221
pearson,normal,30,30,0,0.4,0.343334929,0.34
pearson,normal,30,30,0,0.5,0.523251405,0.532
pearson,normal,30,30,0,0.6,0.721338162,0.754
pearson,normal,30,30,0,0.7,0.890032624,0.898
pearson,normal,30,30,0,0.8,0.981080537,0.987
pearson,normal,30,30,0,0.9,0.999718996,1
pearson,normal,30,30,0.1,0,0.055770096,0.052
pearson,normal,30,30,0.1,0.1,0.025,0.058
pearson,normal,30,30,0.1,0.2,0.056627289,0.067
pearson,normal,30,30,0.1,0.3,0.1167538,0.148
pearson,normal,30,30,0.1,0.4,0.220047137,0.21
pearson,normal,30,30,0.1,0.5,0.37815123,0.355
pearson,normal,30,30,0.1,0.6,0.586350023,0.603
pearson,normal,30,30,0.1,0.7,0.804566476,0.822
pearson,normal,30,30,0.1,0.8,0.956176235,0.961
pearson,normal,30,30,0.1,0.9,0.998967289,1
pearson,normal,30,30,0.2,0,0.112168359,0.117
pearson,normal,30,30,0.2,0.1,0.056627289,0.076
pearson,normal,30,30,0.2,0.2,0.025,0.042
pearson,normal,30,30,0.2,0.3,0.05848687,0.069
pearson,normal,30,30,0.2,0.4,0.125429511,0.142
pearson,normal,30,30,0.2,0.5,0.246176459,0.258
pearson,normal,30,30,0.2,0.6,0.437202558,0.45
pearson,normal,30,30,0.2,0.7,0.685031196,0.681
pearson,normal,30,30,0.2,0.8,0.908521977,0.932
pearson,normal,30,30,0.2,0.9,0.996578904,0.998
pearson,normal,30,30,0.3,0,0.20533466,0.216
pearson,normal,30,30,0.3,0.1,0.1167538,0.108
pearson,normal,30,30,0.3,0.2,0.05848687,0.066
pearson,normal,30,30,0.3,0.3,0.025,0.05
pearson,normal,30,30,0.3,0.4,0.06170391,0.07
pearson,normal,30,30,0.3,0.5,0.140309026,0.145
pearson,normal,30,30,0.3,0.6,0.291013519,0.28
pearson,normal,30,30,0.3,0.7,0.535639442,0.565
pearson,normal,30,30,0.3,0.8,0.826223865,0.831
pearson,normal,30,30,0.3,0.9,0.989613037,0.992
pearson,normal,30,30,0.4,0,0.343334929,0.338
pearson,normal,30,30,0.4,0.1,0.220047137,0.194
pearson,normal,30,30,0.4,0.2,0.125429511,0.143
pearson,normal,30,30,0.4,0.3,0.06170391,0.065
pearson,normal,30,30,0.4,0.4,0.025,0.054
pearson,normal,30,30,0.4,0.5,0.067031571,0.099
pearson,normal,30,30,0.4,0.6,0.166082025,0.16
pearson,normal,30,30,0.4,0.7,0.370743834,0.376
pearson,normal,30,30,0.4,0.8,0.69847161,0.729
pearson,normal,30,30,0.4,0.9,0.970803125,0.971
pearson,normal,30,30,0.5,0,0.523251405,0.551
pearson,normal,30,30,0.5,0.1,0.37815123,0.384
pearson,normal,30,30,0.5,0.2,0.246176459,0.261
pearson,normal,30,30,0.5,0.3,0.140309026,0.168
pearson,normal,30,30,0.5,0.4,0.067031571,0.074
pearson,normal,30,30,0.5,0.5,0.025,0.049
pearson,normal,30,30,0.5,0.6,0.076149459,0.086
pearson,normal,30,30,0.5,0.7,0.214303385,0.214
pearson,normal,30,30,0.5,0.8,0.523251405,0.548
pearson,normal,30,30,0.5,0.9,0.923790076,0.937
pearson,normal,30,30,0.6,0,0.721338162,0.75
pearson,normal,30,30,0.6,0.1,0.586350023,0.604
pearson,normal,30,30,0.6,0.2,0.437202558,0.441
pearson,normal,30,30,0.6,0.3,0.291013519,0.267
pearson,normal,30,30,0.6,0.4,0.166082025,0.172
pearson,normal,30,30,0.6,0.5,0.076149459,0.087
pearson,normal,30,30,0.6,0.6,0.025,0.054
pearson,normal,30,30,0.6,0.7,0.093403532,0.107
pearson,normal,30,30,0.6,0.8,0.319109621,0.309
pearson,normal,30,30,0.6,0.9,0.816612426,0.825
pearson,normal,30,30,0.7,0,0.890032624,0.907
pearson,normal,30,30,0.7,0.1,0.804566476,0.804
pearson,normal,30,30,0.7,0.2,0.685031196,0.689
pearson,normal,30,30,0.7,0.3,0.535639442,0.573
pearson,normal,30,30,0.7,0.4,0.370743834,0.372
pearson,normal,30,30,0.7,0.5,0.214303385,0.24
pearson,normal,30,30,0.7,0.6,0.093403532,0.09
pearson,normal,30,30,0.7,0.7,0.025,0.057
pearson,normal,30,30,0.7,0.8,0.133484366,0.132
pearson,normal,30,30,0.7,0.9,0.6035899,0.606
pearson,normal,30,30,0.8,0,0.981080537,0.984
pearson,normal,30,30,0.8,0.1,0.956176235,0.959
pearson,normal,30,30,0.8,0.2,0.908521977,0.902
pearson,normal,30,30,0.8,0.3,0.826223865,0.855
pearson,normal,30,30,0.8,0.4,0.69847161,0.707
pearson,normal,30,30,0.8,0.5,0.523251405,0.522
pearson,normal,30,30,0.8,0.6,0.319109621,0.317
pearson,normal,30,30,0.8,0.7,0.133484366,0.154
pearson,normal,30,30,0.8,0.8,0.025,0.038
pearson,normal,30,30,0.8,0.9,0.278520099,0.282
pearson,normal,30,30,0.9,0,0.999718996,1
pearson,normal,30,30,0.9,0.1,0.998967289,0.999
pearson,normal,30,30,0.9,0.2,0.996578904,0.998
pearson,normal,30,30,0.9,0.3,0.989613037,0.989
pearson,normal,30,30,0.9,0.4,0.970803125,0.978
pearson,normal,30,30,0.9,0.5,0.923790076,0.923
pearson,normal,30,30,0.9,0.6,0.816612426,0.803
pearson,normal,30,30,0.9,0.7,0.6035899,0.624
pearson,normal,30,30,0.9,0.8,0.278520099,0.266
pearson,normal,30,30,0.9,0.9,0.025,0.041
pearson,normal,30,60,0,0,0.025,0.054
pearson,normal,30,60,0,0.1,0.062947348,0.083
pearson,normal,30,60,0,0.2,0.137373276,0.134
pearson,normal,30,60,0,0.3,0.262678151,0.257
pearson,normal,30,60,0,0.4,0.441725187,0.475
pearson,normal,30,60,0,0.5,0.65219771,0.657
pearson,normal,30,60,0,0.6,0.843020882,0.879
pearson,normal,30,60,0,0.7,0.960146539,0.966
pearson,normal,30,60,0,0.8,0.996951191,0.996
pearson,normal,30,60,0,0.9,0.999992929,1
pearson,normal,30,60,0.1,0,0.062947348,0.081
pearson,normal,30,60,0.1,0.1,0.025,0.047
pearson,normal,30,60,0.1,0.2,0.064046181,0.069
pearson,normal,30,60,0.1,0.3,0.143532709,0.137
pearson,normal,30,60,0.1,0.4,0.28228479,0.25
pearson,normal,30,60,0.1,0.5,0.484760071,0.488
pearson,normal,30,60,0.1,0.6,0.718192509,0.716
pearson,normal,30,60,0.1,0.7,0.907068731,0.893
pearson,normal,30,60,0.1,0.8,0.989639079,0.988
pearson,normal,30,60,0.1,0.9,0.999954268,1
pearson,normal,30,60,0.2,0,0.137373276,0.147
pearson,normal,30,60,0.2,0.1,0.064046181,0.062
pearson,normal,30,60,0.2,0.2,0.025,0.056
pearson,normal,30,60,0.2,0.3,0.066435301,0.076
pearson,normal,30,60,0.2,0.4,0.155204611,0.145
pearson,normal,30,60,0.2,0.5,0.316856823,0.312
pearson,normal,30,60,0.2,0.6,0.555347672,0.588
pearson,normal,30,60,0.2,0.7,0.811819748,0.801
pearson,normal,30,60,0.2,0.8,0.969584251,0.976
pearson,normal,30,60,0.2,0.9,0.999743514,1
pearson,normal,30,60,0.3,0,0.262678151,0.255
pearson,normal,30,60,0.3,0.1,0.143532709,0.138
pearson,normal,30,60,0.3,0.2,0.066435301,0.077
pearson,normal,30,60,0.3,0.3,0.025,0.052
pearson,normal,30,60,0.3,0.4,0.070584718,0.083
pearson,normal,30,60,0.3,0.5,0.175257001,0.192
pearson,normal,30,60,0.3,0.6,0.375279549,0.379
pearson,normal,30,60,0.3,0.7,0.665505408,0.696
pearson,normal,30,60,0.3,0.8,0.921850866,0.918
pearson,normal,30,60,0.3,0.9,0.998722721,0.997
pearson,normal,30,60,0.4,0,0.441725187,0.463
pearson,normal,30,60,0.4,0.1,0.28228479,0.294
pearson,normal,30,60,0.4,0.2,0.155204611,0.164
pearson,normal,30,60,0.4,0.3,0.070584718,0.077
pearson,normal,30,60,0.4,0.4,0.025,0.038
pearson,normal,30,60,0.4,0.5,0.077497646,0.092
pearson,normal,30,60,0.4,0.6,0.210001476,0.198
pearson,normal,30,60,0.4,0.7,0.47568829,0.475
pearson,normal,30,60,0.4,0.8,0.823586028,0.849
pearson,normal,30,60,0.4,0.9,0.994269002,0.992
pearson,normal,30,60,0.5,0,0.65219771,0.668
pearson,normal,30,60,0.5,0.1,0.484760071,0.499
pearson,normal,30,60,0.5,0.2,0.316856823,0.314
pearson,normal,30,60,0.5,0.3,0.175257001,0.18
pearson,normal,30,60,0.5,0.4,0.077497646,0.093
pearson,normal,30,60,0.5,0.5,0.025,0.046
pearson,normal,30,60,0.5,0.6,0.089429987,0.104
pearson,normal,30,60,0.5,0.7,0.274641287,0.25
pearson,normal,30,60,0.5,0.8,0.65219771,0.647
pearson,normal,30,60,0.5,0.9,0.976728297,0.976
pearson,normal,30,60,0.6,0,0.843020882,0.864
pearson,normal,30,60,0.6,0.1,0.718192509,0.729
pearson,normal,30,60,0.6,0.2,0.555347672,0.544
pearson,normal,30,60,0.6,0.3,0.375279549,0.372
pearson,normal,30,60,0.6,0.4,0.210001476,0.218
pearson,normal,30,60,0.6,0.5,0.089429987,0.108
pearson,normal,30,60,0.6,0.6,0.025,0.061
pearson,normal,30,60,0.6,0.7,0.112273455,0.107
pearson,normal,30,60,0.6,0.8,0.411211414,0.41
pearson,normal,30,60,0.6,0.9,0.915394142,0.907
pearson,normal,30,60,0.7,0,0.960146539,0.964
pearson,normal,30,60,0.7,0.1,0.907068731,0.917
pearson,normal,30,60,0.7,0.2,0.811819748,0.815
pearson,normal,30,60,0.7,0.3,0.665505408,0.656
